distance,speed,throttle,brake,gear,driver_code
2280.9719444444445,271.0,72.0,False,7,LEC
2310.7497222222223,268.0,99.0,False,7,LEC
2331.5941666666668,268.0,99.0,False,7,LEC
2354.8830555555555,262.0,53.0,True,7,LEC
2375.3275,230.0,5.0,True,7,LEC
2393.1275,178.0,6.0,True,6,LEC
2401.0386111111115,178.0,6.0,True,5,LEC
2413.405277777778,159.0,8.0,True,4,LEC
2429.960833333333,149.0,17.0,False,4,LEC
2442.849722222222,145.0,54.0,False,4,LEC
2450.7941666666666,143.0,73.0,False,4,LEC
2462.305277777777,148.0,80.0,False,4,LEC
2469.105277777777,153.0,83.0,False,4,LEC
2481.471944444444,159.0,99.0,False,4,LEC
2493.271944444444,177.0,99.0,False,4,LEC
2507.9969444444446,190.0,99.0,False,4,LEC
2520.863611111111,193.0,99.0,False,5,LEC
2551.630277777778,213.0,99.0,False,5,LEC
2568.974722222222,223.0,99.0,False,5,LEC
2579.0636111111107,227.0,99.0,False,5,LEC
2605.285833333333,236.0,99.0,False,6,LEC
2632.464722222222,244.0,99.0,False,6,LEC
2651.753611111111,248.0,99.0,False,6,LEC
2674.331388888889,254.0,99.0,False,6,LEC
2688.664722222222,258.0,99.0,False,6,LEC
2703.053611111111,259.0,99.0,False,6,LEC
2720.5202777777777,262.0,99.0,False,6,LEC
2743.8980555555554,263.0,99.0,False,6,LEC
2764.4313888888883,264.0,99.0,False,6,LEC
2779.153611111111,265.0,99.0,False,6,LEC
2798.9091666666664,254.0,5.0,True,6,LEC
2820.109166666666,212.0,1.0,True,6,LEC
2828.3313888888883,185.0,1.0,True,6,LEC
2835.975833333333,172.0,2.0,True,6,LEC
2842.686944444444,151.0,1.0,True,5,LEC
2854.686944444444,120.0,1.0,True,2,LEC
2863.9313888888883,104.0,0.0,True,2,LEC
2869.3758333333326,98.0,0.0,True,2,LEC
2875.442499999999,91.0,0.0,True,2,LEC
2881.874999999999,83.0,0.0,True,2,LEC
2887.074999999999,78.0,0.0,False,2,LEC
2893.6527777777765,74.0,15.0,False,2,LEC
2898.58611111111,74.0,34.0,False,2,LEC
2903.719444444443,77.0,37.0,False,2,LEC
2908.108333333332,79.0,39.0,False,2,LEC
2915.308333333332,81.0,51.0,False,2,LEC
2919.08611111111,85.0,57.0,False,2,LEC
2925.28611111111,93.0,59.0,False,2,LEC
2931.712777777777,96.0,72.0,False,2,LEC
2937.601666666666,106.0,76.0,False,2,LEC
2945.534999999999,119.0,80.0,False,2,LEC
2957.179444444444,131.0,84.0,False,3,LEC
2963.2683333333325,137.0,98.0,False,3,LEC
2973.201666666666,149.0,98.0,False,3,LEC
2988.2238888888883,169.0,99.0,False,4,LEC
2996.1349999999998,178.0,99.0,False,4,LEC
3004.2238888888883,182.0,99.0,False,4,LEC
3014.834999999999,191.0,99.0,False,4,LEC
3030.4683333333323,201.0,99.0,False,5,LEC
3042.023888888888,208.0,99.0,False,5,LEC
3053.857222222221,213.0,99.0,False,5,LEC
3065.6905555555545,213.0,99.0,False,5,LEC
3088.5905555555546,229.0,99.0,False,5,LEC
3109.4794444444437,235.0,99.0,False,6,LEC
3120.057222222221,238.0,99.0,False,6,LEC
3133.5016666666656,242.0,99.0,False,6,LEC
3147.1127777777765,245.0,99.0,False,6,LEC
3158.0905555555546,247.0,99.0,False,6,LEC
3177.6205555555543,252.0,99.0,False,6,LEC
3197.5316666666654,256.0,99.0,False,6,LEC
3214.7316666666657,258.0,99.0,False,6,LEC
3229.2316666666657,261.0,99.0,False,7,LEC
3252.6983333333324,264.0,99.0,False,7,LEC
3282.6983333333324,270.0,99.0,False,7,LEC
3313.218888888888,274.0,99.0,False,7,LEC
3328.496666666665,275.0,99.0,False,7,LEC
3347.1633333333325,280.0,99.0,False,7,LEC
3365.8299999999986,280.0,99.0,False,7,LEC
3381.552222222221,283.0,99.0,False,7,LEC
3406.8855555555547,285.0,99.0,False,7,LEC
3422.8299999999995,287.0,99.0,False,7,LEC
3442.029999999999,288.0,99.0,False,7,LEC
3464.429999999999,288.0,99.0,False,7,LEC
3486.829999999999,288.0,99.0,False,7,LEC
3509.3855555555547,290.0,100.0,False,7,LEC
3528.718888888888,290.0,99.0,False,7,LEC
3561.0522222222216,291.0,99.0,False,7,LEC
3593.496666666666,292.0,99.0,False,7,LEC
3626.0522222222216,293.0,99.0,False,7,LEC
3639.1188888888887,294.0,99.0,False,7,LEC
3652.23,295.0,99.0,False,7,LEC
3678.541111111111,296.0,99.0,False,7,LEC
3694.985555555556,296.0,99.0,False,7,LEC
3708.0588888888888,296.0,99.0,False,7,LEC
3733.7477777777776,289.0,20.0,True,7,LEC
3746.236666666666,281.0,19.0,True,7,LEC
3758.103333333333,267.0,20.0,True,7,LEC
3788.658888888888,250.0,63.0,False,6,LEC
3807.636666666666,244.0,64.0,False,6,LEC
3834.25861111111,239.0,71.0,False,6,LEC
3857.85861111111,236.0,57.0,False,6,LEC
3870.747499999999,232.0,5.0,True,6,LEC
3882.636388888888,214.0,5.0,True,6,LEC
3892.147499999999,214.0,6.0,True,5,LEC
3903.203055555555,199.0,5.0,True,5,LEC
3911.6919444444434,191.0,5.0,True,5,LEC
3931.6919444444434,180.0,7.0,True,5,LEC
3978.891944444443,177.0,80.0,False,5,LEC
3991.025277777776,182.0,83.0,False,5,LEC
4003.491944444443,187.0,99.0,False,5,LEC
4014.214166666665,193.0,99.0,False,5,LEC
4027.680833333332,202.0,99.0,False,5,LEC
4041.614166666666,209.0,99.0,False,5,LEC
4055.880833333332,214.0,99.0,False,5,LEC
4080.880833333332,225.0,99.0,False,5,LEC
4093.6586111111096,230.0,99.0,False,6,LEC
4106.7041666666655,236.0,99.0,False,6,LEC
